Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Banja Luka,PM2.5 - Principal,2023-03-16 10:00 PM,2023,03,16,22,32.6,94,Moderate,35.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-16 11:00 PM,2023,03,16,23,32.6,94,Moderate,98.2,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2023-03-17 12:00 AM,2023,03,17,00,-999.0,-999,N/A,98.2,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2023-03-17 01:00 AM,2023,03,17,01,-999.0,-999,N/A,98.2,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2023-03-17 02:00 AM,2023,03,17,02,-999.0,-999,N/A,98.2,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2023-03-17 03:00 AM,2023,03,17,03,-999.0,-999,N/A,98.2,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2023-03-17 04:00 AM,2023,03,17,04,-999.0,-999,N/A,21.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-17 05:00 AM,2023,03,17,05,22.5,73,Moderate,22.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-17 06:00 AM,2023,03,17,06,22.7,73,Moderate,22.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-17 07:00 AM,2023,03,17,07,22.8,74,Moderate,22.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-17 08:00 AM,2023,03,17,08,19.9,67,Moderate,17.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-17 09:00 AM,2023,03,17,09,19.3,66,Moderate,18.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-17 10:00 AM,2023,03,17,10,19.8,67,Moderate,18.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-17 11:00 AM,2023,03,17,11,20.0,68,Moderate,20.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-17 12:00 PM,2023,03,17,12,20.6,69,Moderate,22.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-17 01:00 PM,2023,03,17,13,13.6,54,Moderate,6.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-17 02:00 PM,2023,03,17,14,9.8,41,Good,6.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-17 03:00 PM,2023,03,17,15,8.1,34,Good,6.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-17 04:00 PM,2023,03,17,16,7.3,30,Good,6.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-17 05:00 PM,2023,03,17,17,6.9,29,Good,6.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-17 06:00 PM,2023,03,17,18,9.8,41,Good,12.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-17 07:00 PM,2023,03,17,19,11.3,47,Good,12.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-17 08:00 PM,2023,03,17,20,12.0,50,Good,12.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-17 09:00 PM,2023,03,17,21,84.0,166,Unhealthy,156.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-17 10:00 PM,2023,03,17,22,105.7,177,Unhealthy,127.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-17 11:00 PM,2023,03,17,23,116.6,183,Unhealthy,127.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-18 12:00 AM,2023,03,18,00,116.6,183,Unhealthy,97.3,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2023-03-18 01:00 AM,2023,03,18,01,-999.0,-999,N/A,97.3,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2023-03-18 02:00 AM,2023,03,18,02,-999.0,-999,N/A,97.3,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2023-03-18 03:00 AM,2023,03,18,03,-999.0,-999,N/A,97.3,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2023-03-18 04:00 AM,2023,03,18,04,-999.0,-999,N/A,97.3,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2023-03-18 05:00 AM,2023,03,18,05,-999.0,-999,N/A,40.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-18 06:00 AM,2023,03,18,06,46.8,129,Unhealthy for Sensitive Groups,48.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-18 07:00 AM,2023,03,18,07,45.4,125,Unhealthy for Sensitive Groups,44.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-18 08:00 AM,2023,03,18,08,47.1,130,Unhealthy for Sensitive Groups,48.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-18 09:00 AM,2023,03,18,09,37.8,107,Unhealthy for Sensitive Groups,29.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-18 10:00 AM,2023,03,18,10,36.5,103,Unhealthy for Sensitive Groups,35.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-18 11:00 AM,2023,03,18,11,36.2,103,Unhealthy for Sensitive Groups,34.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-18 12:00 PM,2023,03,18,12,26.7,82,Moderate,17.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-18 01:00 PM,2023,03,18,13,21.9,72,Moderate,17.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-18 02:00 PM,2023,03,18,14,19.5,67,Moderate,17.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-18 03:00 PM,2023,03,18,15,19.5,67,Moderate,-999.0,UG/M3,1 Hr,Missing
Banja Luka,PM2.5 - Principal,2023-03-20 10:00 AM,2023,03,20,10,-999.0,-999,N/A,16.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-20 11:00 AM,2023,03,20,11,24.3,77,Moderate,28.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-20 12:00 PM,2023,03,20,12,17.0,61,Moderate,11.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-20 01:00 PM,2023,03,20,13,12.4,52,Moderate,8.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-20 02:00 PM,2023,03,20,14,9.8,41,Good,7.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-20 03:00 PM,2023,03,20,15,8.4,35,Good,7.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-20 04:00 PM,2023,03,20,16,7.7,32,Good,7.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-20 05:00 PM,2023,03,20,17,7.5,31,Good,7.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-20 06:00 PM,2023,03,20,18,8.4,35,Good,9.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-20 07:00 PM,2023,03,20,19,15.7,59,Moderate,23.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-20 08:00 PM,2023,03,20,20,28.3,85,Moderate,40.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-20 09:00 PM,2023,03,20,21,22.9,74,Moderate,17.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-20 10:00 PM,2023,03,20,22,16.8,61,Moderate,10.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-20 11:00 PM,2023,03,20,23,12.7,52,Moderate,8.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-21 12:00 AM,2023,03,21,00,10.6,44,Good,8.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-21 01:00 AM,2023,03,21,01,11.4,48,Good,12.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-21 02:00 AM,2023,03,21,02,9.8,41,Good,8.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-21 03:00 AM,2023,03,21,03,9.2,38,Good,8.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-21 04:00 AM,2023,03,21,04,10.0,42,Good,10.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-21 05:00 AM,2023,03,21,05,9.0,38,Good,8.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-21 06:00 AM,2023,03,21,06,8.5,35,Good,7.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-21 07:00 AM,2023,03,21,07,8.7,36,Good,8.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-21 08:00 AM,2023,03,21,08,9.6,40,Good,10.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-21 09:00 AM,2023,03,21,09,12.6,52,Moderate,15.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-21 10:00 AM,2023,03,21,10,22.2,72,Moderate,31.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-21 11:00 AM,2023,03,21,11,19.8,67,Moderate,17.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-21 12:00 PM,2023,03,21,12,16.0,59,Moderate,12.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-21 01:00 PM,2023,03,21,13,15.2,58,Moderate,14.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-21 02:00 PM,2023,03,21,14,16.9,61,Moderate,18.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-21 03:00 PM,2023,03,21,15,16.2,60,Moderate,15.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-21 04:00 PM,2023,03,21,16,13.4,54,Moderate,10.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-21 05:00 PM,2023,03,21,17,11.6,48,Good,9.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-21 06:00 PM,2023,03,21,18,10.2,43,Good,8.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-21 07:00 PM,2023,03,21,19,30.3,89,Moderate,50.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-21 08:00 PM,2023,03,21,20,66.7,157,Unhealthy,103.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-21 09:00 PM,2023,03,21,21,109.6,179,Unhealthy,152.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-21 10:00 PM,2023,03,21,22,102.4,175,Unhealthy,95.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-21 11:00 PM,2023,03,21,23,89.0,168,Unhealthy,75.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-22 12:00 AM,2023,03,22,00,54.3,147,Unhealthy for Sensitive Groups,19.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-22 01:00 AM,2023,03,22,01,34.6,98,Moderate,14.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-22 02:00 AM,2023,03,22,02,23.5,75,Moderate,12.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-22 03:00 AM,2023,03,22,03,18.7,65,Moderate,13.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-22 04:00 AM,2023,03,22,04,15.9,59,Moderate,13.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-22 05:00 AM,2023,03,22,05,14.1,55,Moderate,12.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-22 06:00 AM,2023,03,22,06,13.6,54,Moderate,13.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-22 07:00 AM,2023,03,22,07,14.2,55,Moderate,14.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-22 08:00 AM,2023,03,22,08,17.2,62,Moderate,20.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-22 09:00 AM,2023,03,22,09,24.4,77,Moderate,31.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-22 10:00 AM,2023,03,22,10,19.3,66,Moderate,14.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-22 11:00 AM,2023,03,22,11,19.1,66,Moderate,19.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-22 12:00 PM,2023,03,22,12,15.0,57,Moderate,10.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-22 01:00 PM,2023,03,22,13,11.7,49,Good,8.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-22 02:00 PM,2023,03,22,14,10.6,44,Good,9.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-22 03:00 PM,2023,03,22,15,9.0,38,Good,7.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-22 04:00 PM,2023,03,22,16,7.8,33,Good,6.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-22 05:00 PM,2023,03,22,17,7.1,30,Good,6.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-22 06:00 PM,2023,03,22,18,6.6,28,Good,6.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-22 07:00 PM,2023,03,22,19,11.5,48,Good,16.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-22 08:00 PM,2023,03,22,20,57.7,152,Unhealthy,103.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-22 09:00 PM,2023,03,22,21,76.0,162,Unhealthy,94.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-22 10:00 PM,2023,03,22,22,70.4,159,Unhealthy,64.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-22 11:00 PM,2023,03,22,23,72.4,160,Unhealthy,74.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-23 12:00 AM,2023,03,23,00,47.4,130,Unhealthy for Sensitive Groups,22.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-23 01:00 AM,2023,03,23,01,85.9,167,Unhealthy,124.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-23 02:00 AM,2023,03,23,02,80.3,164,Unhealthy,74.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-23 03:00 AM,2023,03,23,03,68.8,158,Unhealthy,57.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-23 04:00 AM,2023,03,23,04,39.7,111,Unhealthy for Sensitive Groups,10.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-23 05:00 AM,2023,03,23,05,40.9,114,Unhealthy for Sensitive Groups,42.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-23 06:00 AM,2023,03,23,06,37.3,105,Unhealthy for Sensitive Groups,33.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-23 07:00 AM,2023,03,23,07,35.3,100,Moderate,33.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-23 08:00 AM,2023,03,23,08,32.2,93,Moderate,29.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-23 09:00 AM,2023,03,23,09,25.1,78,Moderate,18.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-23 10:00 AM,2023,03,23,10,19.2,66,Moderate,13.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-23 11:00 AM,2023,03,23,11,15.3,58,Moderate,11.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-23 12:00 PM,2023,03,23,12,11.7,49,Good,8.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-23 01:00 PM,2023,03,23,13,8.8,37,Good,6.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-23 02:00 PM,2023,03,23,14,7.5,31,Good,6.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-23 03:00 PM,2023,03,23,15,6.4,27,Good,5.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-23 04:00 PM,2023,03,23,16,6.7,28,Good,6.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-23 05:00 PM,2023,03,23,17,8.4,35,Good,10.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-23 06:00 PM,2023,03,23,18,9.2,38,Good,9.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-23 07:00 PM,2023,03,23,19,21.0,70,Moderate,32.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-23 08:00 PM,2023,03,23,20,43.6,121,Unhealthy for Sensitive Groups,66.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-23 09:00 PM,2023,03,23,21,56.5,152,Unhealthy,69.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-23 10:00 PM,2023,03,23,22,67.4,157,Unhealthy,78.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-23 11:00 PM,2023,03,23,23,69.7,158,Unhealthy,72.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-24 12:00 AM,2023,03,24,00,47.7,131,Unhealthy for Sensitive Groups,25.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-24 01:00 AM,2023,03,24,01,31.7,92,Moderate,15.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-24 02:00 AM,2023,03,24,02,22.9,74,Moderate,14.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-24 03:00 AM,2023,03,24,03,18.1,64,Moderate,13.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-24 04:00 AM,2023,03,24,04,21.7,71,Moderate,25.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-24 05:00 AM,2023,03,24,05,16.7,61,Moderate,11.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-24 06:00 AM,2023,03,24,06,14.2,55,Moderate,11.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-24 07:00 AM,2023,03,24,07,15.6,58,Moderate,17.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-24 08:00 AM,2023,03,24,08,14.9,57,Moderate,14.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-24 09:00 AM,2023,03,24,09,11.8,49,Good,8.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-24 10:00 AM,2023,03,24,10,9.0,38,Good,6.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-24 11:00 AM,2023,03,24,11,7.3,30,Good,5.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-24 12:00 PM,2023,03,24,12,6.4,27,Good,5.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-24 01:00 PM,2023,03,24,13,5.4,23,Good,4.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-24 02:00 PM,2023,03,24,14,5.1,21,Good,4.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-24 03:00 PM,2023,03,24,15,4.8,20,Good,4.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-24 04:00 PM,2023,03,24,16,5.0,21,Good,5.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-24 05:00 PM,2023,03,24,17,5.4,23,Good,5.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-24 06:00 PM,2023,03,24,18,6.3,26,Good,7.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-24 07:00 PM,2023,03,24,19,6.9,29,Good,7.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-24 08:00 PM,2023,03,24,20,7.8,33,Good,8.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-24 09:00 PM,2023,03,24,21,7.1,30,Good,6.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-24 10:00 PM,2023,03,24,22,6.8,28,Good,6.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-24 11:00 PM,2023,03,24,23,6.3,26,Good,5.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-25 12:00 AM,2023,03,25,00,6.5,27,Good,6.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-25 01:00 AM,2023,03,25,01,6.5,27,Good,6.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-25 02:00 AM,2023,03,25,02,6.5,27,Good,6.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-25 03:00 AM,2023,03,25,03,7.2,30,Good,8.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-25 04:00 AM,2023,03,25,04,9.1,38,Good,11.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-25 05:00 AM,2023,03,25,05,9.5,40,Good,10.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-25 06:00 AM,2023,03,25,06,12.2,51,Moderate,14.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-25 07:00 AM,2023,03,25,07,15.3,58,Moderate,18.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-25 08:00 AM,2023,03,25,08,13.5,54,Moderate,11.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-25 09:00 AM,2023,03,25,09,11.7,49,Good,10.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-25 10:00 AM,2023,03,25,10,10.8,45,Good,10.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-25 11:00 AM,2023,03,25,11,12.0,50,Good,13.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-25 12:00 PM,2023,03,25,12,13.7,54,Moderate,15.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-25 01:00 PM,2023,03,25,13,13.2,53,Moderate,12.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-25 02:00 PM,2023,03,25,14,13.9,55,Moderate,14.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-25 03:00 PM,2023,03,25,15,12.7,52,Moderate,11.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-25 04:00 PM,2023,03,25,16,9.8,41,Good,7.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-25 05:00 PM,2023,03,25,17,8.6,36,Good,7.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-25 06:00 PM,2023,03,25,18,7.0,29,Good,5.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-25 07:00 PM,2023,03,25,19,6.4,27,Good,5.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-25 08:00 PM,2023,03,25,20,6.9,29,Good,7.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-25 09:00 PM,2023,03,25,21,6.6,28,Good,6.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-25 10:00 PM,2023,03,25,22,10.1,42,Good,13.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-25 11:00 PM,2023,03,25,23,20.9,70,Moderate,31.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-26 12:00 AM,2023,03,26,00,35.6,101,Unhealthy for Sensitive Groups,50.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-26 01:00 AM,2023,03,26,01,47.1,130,Unhealthy for Sensitive Groups,58.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-26 02:00 AM,2023,03,26,02,38.3,108,Unhealthy for Sensitive Groups,29.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-26 04:00 AM,2023,03,26,04,38.3,108,Unhealthy for Sensitive Groups,-999.0,UG/M3,1 Hr,Missing
Banja Luka,PM2.5 - Principal,2023-03-26 05:00 AM,2023,03,26,05,39.7,111,Unhealthy for Sensitive Groups,40.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-26 06:00 AM,2023,03,26,06,28.4,85,Moderate,20.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-26 07:00 AM,2023,03,26,07,17.7,63,Moderate,8.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-26 08:00 AM,2023,03,26,08,15.3,58,Moderate,13.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-26 09:00 AM,2023,03,26,09,11.6,48,Good,8.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-26 10:00 AM,2023,03,26,10,17.4,62,Moderate,23.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-26 11:00 AM,2023,03,26,11,17.1,62,Moderate,16.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-26 12:00 PM,2023,03,26,12,14.3,56,Moderate,11.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-26 01:00 PM,2023,03,26,13,15.0,57,Moderate,15.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-26 02:00 PM,2023,03,26,14,12.5,52,Moderate,9.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-03-26 03:00 PM,2023,03,26,15,9.5,40,Good,6.6,UG/M3,1 Hr,Valid
