Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Embassy Kathmandu,O3,2018-12-19 02:00 AM,2018,12,19,02,26.0,24,Good,31.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-19 03:00 AM,2018,12,19,03,23.0,21,Good,18.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-19 04:00 AM,2018,12,19,04,20.0,19,Good,17.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-19 05:00 AM,2018,12,19,05,21.0,19,Good,22.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-19 06:00 AM,2018,12,19,06,15.0,14,Good,11.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-19 07:00 AM,2018,12,19,07,3.0,3,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-19 08:00 AM,2018,12,19,08,3.0,3,Good,3.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-19 09:00 AM,2018,12,19,09,6.0,6,Good,6.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-19 10:00 AM,2018,12,19,10,21.0,19,Good,23.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-19 11:00 AM,2018,12,19,11,34.0,31,Good,35.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-19 12:00 PM,2018,12,19,12,45.0,42,Good,45.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-19 01:00 PM,2018,12,19,13,44.0,41,Good,44.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-19 02:00 PM,2018,12,19,14,48.0,44,Good,49.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-19 03:00 PM,2018,12,19,15,39.0,36,Good,39.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-19 04:00 PM,2018,12,19,16,33.0,31,Good,32.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-19 05:00 PM,2018,12,19,17,32.0,30,Good,28.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-19 06:00 PM,2018,12,19,18,19.0,18,Good,14.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-19 07:00 PM,2018,12,19,19,8.0,7,Good,7.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-19 08:00 PM,2018,12,19,20,3.0,3,Good,3.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-19 09:00 PM,2018,12,19,21,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-19 10:00 PM,2018,12,19,22,2.0,2,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-19 11:00 PM,2018,12,19,23,6.0,6,Good,6.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-20 12:00 AM,2018,12,20,00,4.0,4,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-20 01:00 AM,2018,12,20,01,2.0,2,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-20 02:00 AM,2018,12,20,02,4.0,4,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-20 03:00 AM,2018,12,20,03,6.0,6,Good,6.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-20 04:00 AM,2018,12,20,04,3.0,3,Good,3.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-20 05:00 AM,2018,12,20,05,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-20 06:00 AM,2018,12,20,06,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-20 07:00 AM,2018,12,20,07,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-20 08:00 AM,2018,12,20,08,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-20 09:00 AM,2018,12,20,09,4.0,4,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-20 10:00 AM,2018,12,20,10,18.0,17,Good,18.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-20 11:00 AM,2018,12,20,11,36.0,33,Good,37.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-20 12:00 PM,2018,12,20,12,50.0,46,Good,50.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-20 01:00 PM,2018,12,20,13,57.0,58,Moderate,57.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-20 02:00 PM,2018,12,20,14,54.0,50,Good,54.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-20 03:00 PM,2018,12,20,15,39.0,36,Good,39.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-20 04:00 PM,2018,12,20,16,36.0,33,Good,35.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-20 05:00 PM,2018,12,20,17,32.0,30,Good,29.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-20 06:00 PM,2018,12,20,18,27.0,25,Good,23.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-20 07:00 PM,2018,12,20,19,17.0,16,Good,14.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-20 08:00 PM,2018,12,20,20,13.0,12,Good,12.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-20 09:00 PM,2018,12,20,21,5.0,5,Good,5.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-20 10:00 PM,2018,12,20,22,2.0,2,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-20 11:00 PM,2018,12,20,23,4.0,4,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-21 12:00 AM,2018,12,21,00,5.0,5,Good,5.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-21 01:00 AM,2018,12,21,01,8.0,7,Good,8.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-21 02:00 AM,2018,12,21,02,5.0,5,Good,5.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-21 03:00 AM,2018,12,21,03,7.0,6,Good,8.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-21 04:00 AM,2018,12,21,04,5.0,5,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-21 05:00 AM,2018,12,21,05,6.0,6,Good,6.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-21 06:00 AM,2018,12,21,06,7.0,6,Good,7.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-21 07:00 AM,2018,12,21,07,3.0,3,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-21 08:00 AM,2018,12,21,08,2.0,2,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-21 09:00 AM,2018,12,21,09,7.0,6,Good,9.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-21 10:00 AM,2018,12,21,10,17.0,16,Good,19.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-21 11:00 AM,2018,12,21,11,32.0,30,Good,32.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-21 12:00 PM,2018,12,21,12,40.0,37,Good,40.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-21 01:00 PM,2018,12,21,13,47.0,44,Good,47.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-21 02:00 PM,2018,12,21,14,54.0,50,Good,54.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-21 03:00 PM,2018,12,21,15,50.0,46,Good,50.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-21 04:00 PM,2018,12,21,16,40.0,37,Good,38.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-21 05:00 PM,2018,12,21,17,34.0,31,Good,29.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-21 06:00 PM,2018,12,21,18,26.0,24,Good,21.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-21 07:00 PM,2018,12,21,19,19.0,18,Good,16.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-21 08:00 PM,2018,12,21,20,19.0,18,Good,19.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-21 09:00 PM,2018,12,21,21,19.0,18,Good,18.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-21 10:00 PM,2018,12,21,22,12.0,11,Good,10.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-21 11:00 PM,2018,12,21,23,12.0,11,Good,12.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-22 12:00 AM,2018,12,22,00,15.0,14,Good,17.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-22 01:00 AM,2018,12,22,01,14.0,13,Good,13.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-22 02:00 AM,2018,12,22,02,14.0,13,Good,14.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-22 03:00 AM,2018,12,22,03,13.0,12,Good,12.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-22 04:00 AM,2018,12,22,04,13.0,12,Good,13.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-22 05:00 AM,2018,12,22,05,13.0,12,Good,14.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-22 06:00 AM,2018,12,22,06,15.0,14,Good,17.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-22 07:00 AM,2018,12,22,07,15.0,14,Good,-999.0,PPB,1 Hr,Missing
Embassy Kathmandu,O3,2018-12-22 08:00 AM,2018,12,22,08,3.0,3,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-22 09:00 AM,2018,12,22,09,6.0,6,Good,6.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-22 10:00 AM,2018,12,22,10,21.0,19,Good,23.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-22 11:00 AM,2018,12,22,11,28.0,26,Good,28.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-22 12:00 PM,2018,12,22,12,30.0,28,Good,30.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-22 01:00 PM,2018,12,22,13,29.0,27,Good,29.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-22 02:00 PM,2018,12,22,14,32.0,30,Good,32.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-22 03:00 PM,2018,12,22,15,34.0,31,Good,34.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-22 04:00 PM,2018,12,22,16,35.0,32,Good,35.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-22 05:00 PM,2018,12,22,17,30.0,28,Good,26.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-22 06:00 PM,2018,12,22,18,24.0,22,Good,18.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-22 07:00 PM,2018,12,22,19,17.0,16,Good,13.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-22 08:00 PM,2018,12,22,20,15.0,14,Good,14.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-22 09:00 PM,2018,12,22,21,6.0,6,Good,5.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-22 10:00 PM,2018,12,22,22,5.0,5,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-22 11:00 PM,2018,12,22,23,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-23 12:00 AM,2018,12,23,00,4.0,4,Good,5.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-23 01:00 AM,2018,12,23,01,5.0,5,Good,5.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-23 02:00 AM,2018,12,23,02,3.0,3,Good,3.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-23 03:00 AM,2018,12,23,03,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-23 04:00 AM,2018,12,23,04,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-23 05:00 AM,2018,12,23,05,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-23 06:00 AM,2018,12,23,06,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-23 07:00 AM,2018,12,23,07,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-23 08:00 AM,2018,12,23,08,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-23 09:00 AM,2018,12,23,09,3.0,3,Good,3.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-23 10:00 AM,2018,12,23,10,15.0,14,Good,16.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-23 11:00 AM,2018,12,23,11,31.0,29,Good,32.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-23 12:00 PM,2018,12,23,12,34.0,31,Good,34.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-23 01:00 PM,2018,12,23,13,39.0,36,Good,39.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-23 02:00 PM,2018,12,23,14,40.0,37,Good,40.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-23 03:00 PM,2018,12,23,15,44.0,41,Good,44.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-23 04:00 PM,2018,12,23,16,40.0,37,Good,40.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-23 05:00 PM,2018,12,23,17,35.0,32,Good,32.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-23 06:00 PM,2018,12,23,18,29.0,27,Good,22.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-23 07:00 PM,2018,12,23,19,13.0,12,Good,10.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-23 08:00 PM,2018,12,23,20,4.0,4,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-23 09:00 PM,2018,12,23,21,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-23 10:00 PM,2018,12,23,22,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-23 11:00 PM,2018,12,23,23,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-24 12:00 AM,2018,12,24,00,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-24 01:00 AM,2018,12,24,01,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-24 02:00 AM,2018,12,24,02,2.0,2,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-24 03:00 AM,2018,12,24,03,2.0,2,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-24 04:00 AM,2018,12,24,04,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-24 05:00 AM,2018,12,24,05,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-24 06:00 AM,2018,12,24,06,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-24 07:00 AM,2018,12,24,07,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-24 08:00 AM,2018,12,24,08,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-24 09:00 AM,2018,12,24,09,4.0,4,Good,5.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-24 10:00 AM,2018,12,24,10,18.0,17,Good,18.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-24 11:00 AM,2018,12,24,11,34.0,31,Good,35.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-24 12:00 PM,2018,12,24,12,42.0,39,Good,42.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-24 01:00 PM,2018,12,24,13,49.0,45,Good,49.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-24 02:00 PM,2018,12,24,14,55.0,51,Moderate,55.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-24 03:00 PM,2018,12,24,15,43.0,40,Good,43.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-24 04:00 PM,2018,12,24,16,34.0,31,Good,32.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-24 05:00 PM,2018,12,24,17,30.0,28,Good,26.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-24 06:00 PM,2018,12,24,18,19.0,18,Good,15.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-24 07:00 PM,2018,12,24,19,9.0,8,Good,7.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-24 08:00 PM,2018,12,24,20,9.0,8,Good,9.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-24 09:00 PM,2018,12,24,21,3.0,3,Good,3.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-24 10:00 PM,2018,12,24,22,5.0,5,Good,5.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-24 11:00 PM,2018,12,24,23,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-25 12:00 AM,2018,12,25,00,2.0,2,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-25 01:00 AM,2018,12,25,01,2.0,2,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-25 02:00 AM,2018,12,25,02,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-25 03:00 AM,2018,12,25,03,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-25 04:00 AM,2018,12,25,04,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-25 05:00 AM,2018,12,25,05,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-25 06:00 AM,2018,12,25,06,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-25 07:00 AM,2018,12,25,07,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-25 08:00 AM,2018,12,25,08,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-25 09:00 AM,2018,12,25,09,5.0,5,Good,6.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-25 10:00 AM,2018,12,25,10,18.0,17,Good,18.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-25 11:00 AM,2018,12,25,11,38.0,35,Good,38.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-25 12:00 PM,2018,12,25,12,43.0,40,Good,43.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-25 01:00 PM,2018,12,25,13,50.0,46,Good,50.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-25 02:00 PM,2018,12,25,14,35.0,32,Good,35.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-25 03:00 PM,2018,12,25,15,33.0,31,Good,33.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-25 04:00 PM,2018,12,25,16,31.0,29,Good,31.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-25 05:00 PM,2018,12,25,17,29.0,27,Good,27.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-25 06:00 PM,2018,12,25,18,26.0,24,Good,23.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-25 07:00 PM,2018,12,25,19,19.0,18,Good,16.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-25 08:00 PM,2018,12,25,20,7.0,6,Good,5.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-25 09:00 PM,2018,12,25,21,7.0,6,Good,8.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-25 10:00 PM,2018,12,25,22,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-25 11:00 PM,2018,12,25,23,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-26 12:00 AM,2018,12,26,00,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-26 01:00 AM,2018,12,26,01,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-26 02:00 AM,2018,12,26,02,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-26 03:00 AM,2018,12,26,03,2.0,2,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-26 04:00 AM,2018,12,26,04,2.0,2,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-26 05:00 AM,2018,12,26,05,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-26 06:00 AM,2018,12,26,06,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-26 07:00 AM,2018,12,26,07,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-26 08:00 AM,2018,12,26,08,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-26 09:00 AM,2018,12,26,09,5.0,5,Good,5.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-26 10:00 AM,2018,12,26,10,18.0,17,Good,19.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-26 11:00 AM,2018,12,26,11,30.0,28,Good,30.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-26 12:00 PM,2018,12,26,12,39.0,36,Good,39.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-26 01:00 PM,2018,12,26,13,45.0,42,Good,45.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-26 02:00 PM,2018,12,26,14,47.0,44,Good,47.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-26 03:00 PM,2018,12,26,15,49.0,45,Good,49.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-26 04:00 PM,2018,12,26,16,41.0,38,Good,40.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-26 05:00 PM,2018,12,26,17,35.0,32,Good,30.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-26 06:00 PM,2018,12,26,18,34.0,31,Good,28.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-26 07:00 PM,2018,12,26,19,23.0,21,Good,19.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-26 08:00 PM,2018,12,26,20,18.0,17,Good,16.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-26 09:00 PM,2018,12,26,21,11.0,10,Good,10.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-26 10:00 PM,2018,12,26,22,8.0,7,Good,8.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-26 11:00 PM,2018,12,26,23,5.0,5,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-27 12:00 AM,2018,12,27,00,9.0,8,Good,10.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-27 01:00 AM,2018,12,27,01,12.0,11,Good,12.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-27 02:00 AM,2018,12,27,02,7.0,6,Good,5.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-27 03:00 AM,2018,12,27,03,6.0,6,Good,5.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-27 04:00 AM,2018,12,27,04,6.0,6,Good,6.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-27 05:00 AM,2018,12,27,05,4.0,4,Good,3.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-27 06:00 AM,2018,12,27,06,4.0,4,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-27 07:00 AM,2018,12,27,07,3.0,3,Good,3.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-27 08:00 AM,2018,12,27,08,3.0,3,Good,3.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-27 09:00 AM,2018,12,27,09,6.0,6,Good,8.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-27 10:00 AM,2018,12,27,10,17.0,16,Good,19.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-27 11:00 AM,2018,12,27,11,24.0,22,Good,25.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-27 12:00 PM,2018,12,27,12,30.0,28,Good,31.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-27 01:00 PM,2018,12,27,13,33.0,31,Good,33.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-27 02:00 PM,2018,12,27,14,34.0,31,Good,34.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-27 03:00 PM,2018,12,27,15,35.0,32,Good,35.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-27 04:00 PM,2018,12,27,16,34.0,31,Good,34.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-27 05:00 PM,2018,12,27,17,33.0,31,Good,31.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-27 06:00 PM,2018,12,27,18,27.0,25,Good,20.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-27 07:00 PM,2018,12,27,19,23.0,21,Good,19.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-27 08:00 PM,2018,12,27,20,20.0,19,Good,18.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-27 09:00 PM,2018,12,27,21,14.0,13,Good,11.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-27 10:00 PM,2018,12,27,22,12.0,11,Good,11.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-27 11:00 PM,2018,12,27,23,10.0,9,Good,9.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-28 12:00 AM,2018,12,28,00,10.0,9,Good,10.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-28 01:00 AM,2018,12,28,01,6.0,6,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-28 02:00 AM,2018,12,28,02,1.0,1,Good,1.0,PPB,1 Hr,Valid
