Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Peshawar,PM2.5 - Principal,2025-02-16 12:00 PM,2025,02,16,12,105.2,186,Unhealthy,100.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-16 01:00 PM,2025,02,16,13,115.6,193,Unhealthy,128.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-16 02:00 PM,2025,02,16,14,107.8,188,Unhealthy,96.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-16 03:00 PM,2025,02,16,15,87.0,173,Unhealthy,68.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-16 04:00 PM,2025,02,16,16,80.5,169,Unhealthy,74.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-16 05:00 PM,2025,02,16,17,96.7,180,Unhealthy,113.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-16 06:00 PM,2025,02,16,18,79.8,168,Unhealthy,63.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-16 07:00 PM,2025,02,16,19,67.9,160,Unhealthy,56.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-16 08:00 PM,2025,02,16,20,57.9,153,Unhealthy,48.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-16 09:00 PM,2025,02,16,21,71.9,162,Unhealthy,86.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-16 10:00 PM,2025,02,16,22,107.4,187,Unhealthy,143.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-16 11:00 PM,2025,02,16,23,117.2,194,Unhealthy,127.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-17 12:00 AM,2025,02,17,00,128.6,204,Very Unhealthy,140.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-17 01:00 AM,2025,02,17,01,121.3,197,Unhealthy,114.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-17 02:00 AM,2025,02,17,02,117.6,195,Unhealthy,114.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-17 03:00 AM,2025,02,17,03,102.8,184,Unhealthy,88.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-17 04:00 AM,2025,02,17,04,73.9,164,Unhealthy,45.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-17 05:00 AM,2025,02,17,05,65.9,158,Unhealthy,58.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-17 06:00 AM,2025,02,17,06,125.9,201,Very Unhealthy,186.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-17 07:00 AM,2025,02,17,07,104.9,186,Unhealthy,84.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-17 08:00 AM,2025,02,17,08,82.5,170,Unhealthy,60.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-17 09:00 AM,2025,02,17,09,98.7,181,Unhealthy,115.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-17 10:00 AM,2025,02,17,10,92.3,177,Unhealthy,86.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-17 11:00 AM,2025,02,17,11,65.1,158,Unhealthy,38.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-17 12:00 PM,2025,02,17,12,49.0,134,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-17 01:00 PM,2025,02,17,13,41.5,116,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-17 02:00 PM,2025,02,17,14,35.2,100,Moderate,29.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-17 03:00 PM,2025,02,17,15,35.1,99,Moderate,35.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-17 04:00 PM,2025,02,17,16,28.0,86,Moderate,21.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-17 05:00 PM,2025,02,17,17,23.0,77,Moderate,18.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-17 06:00 PM,2025,02,17,18,19.4,70,Moderate,16.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-17 07:00 PM,2025,02,17,19,21.2,74,Moderate,23.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-17 08:00 PM,2025,02,17,20,69.6,161,Unhealthy,118.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-17 09:00 PM,2025,02,17,21,107.8,188,Unhealthy,146.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-17 10:00 PM,2025,02,17,22,109.4,189,Unhealthy,111.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-17 11:00 PM,2025,02,17,23,96.7,180,Unhealthy,84.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-18 12:00 AM,2025,02,18,00,74.3,164,Unhealthy,52.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-18 01:00 AM,2025,02,18,01,53.6,146,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-18 02:00 AM,2025,02,18,02,43.8,121,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-18 03:00 AM,2025,02,18,03,40.4,113,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-18 04:00 AM,2025,02,18,04,41.2,115,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-18 05:00 AM,2025,02,18,05,36.1,102,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-18 06:00 AM,2025,02,18,06,31.0,92,Moderate,26.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-18 07:00 AM,2025,02,18,07,30.0,90,Moderate,29.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-18 08:00 AM,2025,02,18,08,42.5,118,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-18 09:00 AM,2025,02,18,09,63.7,157,Unhealthy,85.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-18 10:00 AM,2025,02,18,10,81.3,169,Unhealthy,99.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-18 11:00 AM,2025,02,18,11,68.1,160,Unhealthy,55.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-18 12:00 PM,2025,02,18,12,59.0,153,Unhealthy,50.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-18 01:00 PM,2025,02,18,13,45.0,124,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-18 02:00 PM,2025,02,18,14,43.5,121,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-18 03:00 PM,2025,02,18,15,39.2,110,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-18 04:00 PM,2025,02,18,16,32.6,95,Moderate,26.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-18 05:00 PM,2025,02,18,17,30.8,91,Moderate,29.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-18 06:00 PM,2025,02,18,18,40.9,114,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-18 07:00 PM,2025,02,18,19,47.4,130,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-18 08:00 PM,2025,02,18,20,71.2,162,Unhealthy,95.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-18 09:00 PM,2025,02,18,21,96.1,179,Unhealthy,121.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-18 10:00 PM,2025,02,18,22,119.0,196,Unhealthy,142.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-18 11:00 PM,2025,02,18,23,108.0,188,Unhealthy,97.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-19 12:00 AM,2025,02,19,00,107.5,187,Unhealthy,107.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-19 01:00 AM,2025,02,19,01,85.7,172,Unhealthy,64.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-19 02:00 AM,2025,02,19,02,66.3,159,Unhealthy,47.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-19 03:00 AM,2025,02,19,03,47.1,130,Unhealthy for Sensitive Groups,28.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-19 04:00 AM,2025,02,19,04,38.5,108,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-19 05:00 AM,2025,02,19,05,51.8,141,Unhealthy for Sensitive Groups,65.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-19 06:00 AM,2025,02,19,06,80.9,169,Unhealthy,110.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-19 07:00 AM,2025,02,19,07,86.9,173,Unhealthy,93.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-19 08:00 AM,2025,02,19,08,114.9,193,Unhealthy,143.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-19 09:00 AM,2025,02,19,09,184.5,259,Very Unhealthy,254.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-19 10:00 AM,2025,02,19,10,95.2,179,Unhealthy,6.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-19 11:00 AM,2025,02,19,11,49.6,136,Unhealthy for Sensitive Groups,4.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-19 12:00 PM,2025,02,19,12,26.7,84,Moderate,4.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-19 01:00 PM,2025,02,19,13,15.3,63,Moderate,4.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-19 02:00 PM,2025,02,19,14,11.1,55,Moderate,7.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-19 03:00 PM,2025,02,19,15,15.0,62,Moderate,19.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-19 04:00 PM,2025,02,19,16,29.5,89,Moderate,44.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-19 05:00 PM,2025,02,19,17,41.7,116,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-19 06:00 PM,2025,02,19,18,61.8,155,Unhealthy,82.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-19 07:00 PM,2025,02,19,19,63.9,157,Unhealthy,66.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-19 08:00 PM,2025,02,19,20,55.9,151,Unhealthy,48.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-19 09:00 PM,2025,02,19,21,51.9,141,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-19 10:00 PM,2025,02,19,22,51.9,141,Unhealthy for Sensitive Groups,-999.0,UG/M3,1 Hr,Missing
Peshawar,PM2.5 - Principal,2025-02-19 11:00 PM,2025,02,19,23,35.9,102,Unhealthy for Sensitive Groups,28.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-20 12:00 AM,2025,02,20,00,28.5,87,Moderate,23.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-20 01:00 AM,2025,02,20,01,27.7,86,Moderate,27.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-20 02:00 AM,2025,02,20,02,23.7,78,Moderate,20.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-20 03:00 AM,2025,02,20,03,25.9,82,Moderate,28.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-20 04:00 AM,2025,02,20,04,24.4,80,Moderate,23.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-20 05:00 AM,2025,02,20,05,22.7,76,Moderate,21.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-20 06:00 AM,2025,02,20,06,22.3,76,Moderate,22.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-20 07:00 AM,2025,02,20,07,25.1,81,Moderate,28.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-20 08:00 AM,2025,02,20,08,29.5,89,Moderate,34.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-20 09:00 AM,2025,02,20,09,26.7,84,Moderate,24.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-20 10:00 AM,2025,02,20,10,24.3,79,Moderate,21.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-20 11:00 AM,2025,02,20,11,20.4,72,Moderate,17.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-20 12:00 PM,2025,02,20,12,25.2,81,Moderate,30.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-20 01:00 PM,2025,02,20,13,25.1,81,Moderate,25.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-20 02:00 PM,2025,02,20,14,22.5,76,Moderate,20.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-20 03:00 PM,2025,02,20,15,25.2,81,Moderate,28.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-20 04:00 PM,2025,02,20,16,25.6,82,Moderate,26.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-20 05:00 PM,2025,02,20,17,26.8,84,Moderate,28.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-20 06:00 PM,2025,02,20,18,26.9,84,Moderate,27.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-20 07:00 PM,2025,02,20,19,32.9,95,Moderate,39.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-20 08:00 PM,2025,02,20,20,47.9,132,Unhealthy for Sensitive Groups,63.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-20 09:00 PM,2025,02,20,21,68.4,160,Unhealthy,89.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-20 10:00 PM,2025,02,20,22,115.7,193,Unhealthy,163.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-20 11:00 PM,2025,02,20,23,157.9,233,Very Unhealthy,200.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-21 12:00 AM,2025,02,21,00,151.9,227,Very Unhealthy,146.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-21 01:00 AM,2025,02,21,01,142.9,218,Very Unhealthy,134.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-21 02:00 AM,2025,02,21,02,125.5,201,Very Unhealthy,108.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-21 03:00 AM,2025,02,21,03,107.7,188,Unhealthy,90.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-21 04:00 AM,2025,02,21,04,98.8,181,Unhealthy,90.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-21 05:00 AM,2025,02,21,05,98.9,181,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Peshawar,PM2.5 - Principal,2025-02-21 06:00 AM,2025,02,21,06,110.3,189,Unhealthy,116.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-21 07:00 AM,2025,02,21,07,107.8,188,Unhealthy,106.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-21 08:00 AM,2025,02,21,08,124.4,199,Unhealthy,139.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-21 09:00 AM,2025,02,21,09,130.4,206,Very Unhealthy,136.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-21 10:00 AM,2025,02,21,10,133.2,209,Very Unhealthy,136.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-21 11:00 AM,2025,02,21,11,130.6,206,Very Unhealthy,-999.0,UG/M3,1 Hr,Missing
Peshawar,PM2.5 - Principal,2025-02-21 06:00 PM,2025,02,21,18,-999.0,-999,N/A,8.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-21 07:00 PM,2025,02,21,19,7.6,42,Good,7.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-21 08:00 PM,2025,02,21,20,7.8,43,Good,8.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-21 09:00 PM,2025,02,21,21,8.4,47,Good,9.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-21 10:00 PM,2025,02,21,22,8.8,49,Good,10.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-21 11:00 PM,2025,02,21,23,9.2,51,Moderate,10.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-22 12:00 AM,2025,02,22,00,8.8,49,Good,8.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-22 01:00 AM,2025,02,22,01,8.8,49,Good,9.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-22 02:00 AM,2025,02,22,02,7.7,43,Good,6.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-22 03:00 AM,2025,02,22,03,7.0,39,Good,6.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-22 04:00 AM,2025,02,22,04,8.2,46,Good,10.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-22 05:00 AM,2025,02,22,05,7.3,41,Good,6.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-22 06:00 AM,2025,02,22,06,7.1,39,Good,7.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-22 07:00 AM,2025,02,22,07,6.7,37,Good,6.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-22 08:00 AM,2025,02,22,08,6.4,36,Good,6.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-22 09:00 AM,2025,02,22,09,6.2,34,Good,6.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-22 10:00 AM,2025,02,22,10,6.1,34,Good,6.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-22 11:00 AM,2025,02,22,11,6.0,33,Good,6.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-22 12:00 PM,2025,02,22,12,6.4,36,Good,7.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-22 01:00 PM,2025,02,22,13,6.6,37,Good,7.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-22 02:00 PM,2025,02,22,14,5.3,29,Good,4.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-22 03:00 PM,2025,02,22,15,5.6,31,Good,6.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-22 04:00 PM,2025,02,22,16,4.3,24,Good,3.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-22 05:00 PM,2025,02,22,17,5.1,28,Good,6.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-22 06:00 PM,2025,02,22,18,5.1,28,Good,-999.0,UG/M3,1 Hr,Missing
Peshawar,PM2.5 - Principal,2025-02-22 08:00 PM,2025,02,22,20,-999.0,-999,N/A,7.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-22 09:00 PM,2025,02,22,21,6.8,38,Good,7.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-22 10:00 PM,2025,02,22,22,7.4,41,Good,8.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-22 11:00 PM,2025,02,22,23,8.2,46,Good,9.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-23 12:00 AM,2025,02,23,00,7.1,39,Good,6.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-23 01:00 AM,2025,02,23,01,6.0,33,Good,5.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-23 02:00 AM,2025,02,23,02,6.5,36,Good,7.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-23 03:00 AM,2025,02,23,03,6.7,37,Good,7.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-23 04:00 AM,2025,02,23,04,5.9,33,Good,5.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-23 05:00 AM,2025,02,23,05,6.8,38,Good,8.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-23 06:00 AM,2025,02,23,06,7.3,41,Good,8.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-23 07:00 AM,2025,02,23,07,7.6,42,Good,8.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-23 08:00 AM,2025,02,23,08,8.2,46,Good,9.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-23 09:00 AM,2025,02,23,09,7.2,40,Good,6.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-23 10:00 AM,2025,02,23,10,6.2,34,Good,5.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-23 11:00 AM,2025,02,23,11,5.6,31,Good,5.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-23 12:00 PM,2025,02,23,12,4.7,26,Good,4.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-23 01:00 PM,2025,02,23,13,4.3,24,Good,4.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-23 02:00 PM,2025,02,23,14,5.1,28,Good,6.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-23 03:00 PM,2025,02,23,15,5.5,31,Good,6.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-23 04:00 PM,2025,02,23,16,4.2,23,Good,3.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-23 05:00 PM,2025,02,23,17,4.6,26,Good,5.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-23 06:00 PM,2025,02,23,18,5.3,29,Good,6.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-23 07:00 PM,2025,02,23,19,6.6,37,Good,8.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-23 08:00 PM,2025,02,23,20,6.3,35,Good,6.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-23 09:00 PM,2025,02,23,21,6.6,37,Good,7.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-23 10:00 PM,2025,02,23,22,6.3,35,Good,6.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-23 11:00 PM,2025,02,23,23,7.1,39,Good,8.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-24 12:00 AM,2025,02,24,00,6.5,36,Good,6.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-24 01:00 AM,2025,02,24,01,6.2,34,Good,6.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-24 02:00 AM,2025,02,24,02,6.1,34,Good,6.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-24 03:00 AM,2025,02,24,03,6.0,33,Good,6.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-24 04:00 AM,2025,02,24,04,5.0,28,Good,4.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-24 05:00 AM,2025,02,24,05,4.5,25,Good,4.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-24 06:00 AM,2025,02,24,06,6.2,34,Good,8.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-24 07:00 AM,2025,02,24,07,7.1,39,Good,8.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-24 08:00 AM,2025,02,24,08,7.5,42,Good,8.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-24 09:00 AM,2025,02,24,09,7.5,42,Good,-999.0,UG/M3,1 Hr,Missing
Peshawar,PM2.5 - Principal,2025-02-24 10:00 AM,2025,02,24,10,3.8,21,Good,2.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-24 11:00 AM,2025,02,24,11,2.7,15,Good,2.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-24 12:00 PM,2025,02,24,12,2.9,16,Good,3.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-24 01:00 PM,2025,02,24,13,5.0,28,Good,7.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-24 02:00 PM,2025,02,24,14,5.5,31,Good,6.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-24 03:00 PM,2025,02,24,15,5.7,32,Good,6.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-24 04:00 PM,2025,02,24,16,5.7,32,Good,-999.0,UG/M3,1 Hr,Missing
Peshawar,PM2.5 - Principal,2025-02-24 05:00 PM,2025,02,24,17,5.2,29,Good,5.0,UG/M3,1 Hr,Valid
Peshawar,PM2.5 - Principal,2025-02-24 06:00 PM,2025,02,24,18,5.1,28,Good,5.0,UG/M3,1 Hr,Valid
